chrom,start,end,name,score,strand,feature,relative_pos
chr12,329639581,329639582,M6A_2400,385,+,3UTR,0.925410801413269
chr2,1953824115,1953824116,M6A_2401,819,+,3UTR,0.9025450274079875
chr13,181185503,181185504,M6A_2402,283,-,3UTR,0.8260861244019139
chr2,2285612845,2285612846,M6A_2403,144,-,3UTR,0.9146267754608643
chr17,1083201207,1083201208,M6A_2404,128,-,3UTR,0.8876958738989337
chr6,1809979081,1809979082,M6A_2405,717,+,3UTR,0.9445990736412697
chr3,1338546483,1338546484,M6A_2406,560,+,5UTR,0.049186982702239465
chr7,1842230082,1842230083,M6A_2407,627,-,CDS,0.6715742153006342
chr6,2421092441,2421092442,M6A_2408,213,+,3UTR,0.978061468097404
chr8,735189140,735189141,M6A_2409,168,-,3UTR,0.8777522668839207
chr21,2375136436,2375136437,M6A_2410,143,+,3UTR,0.8877136387605075
chr2,1008166940,1008166941,M6A_2411,247,+,CDS,0.659866338374956
chr14,80141168,80141169,M6A_2412,484,+,5UTR,0.07920204913378673
chr11,994796729,994796730,M6A_2413,161,+,5UTR,0.1889018185137016
chr22,238888697,238888698,M6A_2414,348,-,3UTR,0.9968899364892294
chr1,1330285747,1330285748,M6A_2415,705,+,3UTR,0.8505154639175257
chr2,1218016852,1218016853,M6A_2416,530,-,CDS,0.7217225318775292
chr8,2127926024,2127926025,M6A_2417,684,-,3UTR,0.8555974842767295
chr16,2346983594,2346983595,M6A_2418,805,+,3UTR,0.9383355551323558
chr20,1630692431,1630692432,M6A_2419,542,-,5UTR,0.19226050023596036
chr22,2923023067,2923023068,M6A_2420,342,+,5UTR,0.0008115785202218315
chr8,608649325,608649326,M6A_2421,831,-,5UTR,0.1421636211818164
chr4,1270823119,1270823120,M6A_2422,656,+,CDS,0.7933149689035299
chr5,2862021640,2862021641,M6A_2423,958,-,5UTR,0.05966160048925231
chr10,318349328,318349329,M6A_2424,646,-,3UTR,0.8148232959316083
chr21,1278660685,1278660686,M6A_2425,507,+,3UTR,0.9497917524829511
chr21,429690459,429690460,M6A_2426,278,+,3UTR,0.865367544490003
chr15,864628393,864628394,M6A_2427,788,+,3UTR,0.9339130225621782
chr21,1907308525,1907308526,M6A_2428,886,+,3UTR,0.9443589126774116
chr19,2279457138,2279457139,M6A_2429,158,-,CDS,0.7005113368092182
chr22,1073809824,1073809825,M6A_2430,701,-,5UTR,0.12237753270069249
chr4,2966269053,2966269054,M6A_2431,971,+,CDS,0.5860104054835247
chr1,421301304,421301305,M6A_2432,681,-,3UTR,0.9604785057626837
chr19,2943267627,2943267628,M6A_2433,148,+,5UTR,0.09674068945051684
chr7,1561053864,1561053865,M6A_2434,583,+,3UTR,0.8013689437659375
chr22,2146923900,2146923901,M6A_2435,712,-,3UTR,0.9086072582177466
chr9,1861407267,1861407268,M6A_2436,540,-,CDS,0.7838593222312799
chr13,1319287889,1319287890,M6A_2437,893,-,CDS,0.7523374874135293
chr14,2381361168,2381361169,M6A_2438,838,+,CDS,0.6249623052437594
chr5,168500400,168500401,M6A_2439,775,-,3UTR,0.903326733641319
chr17,796016301,796016302,M6A_2440,760,+,CDS,0.6836232829834307
chr21,775699351,775699352,M6A_2441,435,+,CDS,0.6871860971598738
chr3,2203437239,2203437240,M6A_2442,573,+,CDS,0.6210493731620492
chr11,1611951327,1611951328,M6A_2443,815,+,5UTR,0.03924665494531692
chr14,70754663,70754664,M6A_2444,606,+,5UTR,0.03696609844857307
chr13,610543463,610543464,M6A_2445,371,+,CDS,0.5610114492132493
chr18,1726792505,1726792506,M6A_2446,295,+,CDS,0.6604370197429562
chr11,1776750231,1776750232,M6A_2447,996,-,3UTR,0.8179731059363726
chr18,1891585751,1891585752,M6A_2448,445,+,CDS,0.7685195437935998
chr19,591065941,591065942,M6A_2449,947,+,3UTR,0.8047340298812239
chr14,2828254996,2828254997,M6A_2450,747,+,3UTR,0.8550434987067952
chr2,1109511636,1109511637,M6A_2451,456,+,CDS,0.6910475972277909
chr14,1598423680,1598423681,M6A_2452,421,+,CDS,0.7038240099587645
chr6,1754969545,1754969546,M6A_2453,514,-,CDS,0.73014440433213
chr13,2471910096,2471910097,M6A_2454,199,-,3UTR,0.9287432137602111
chr6,103659614,103659615,M6A_2455,243,-,3UTR,0.8236854050696418
chr19,1330005055,1330005056,M6A_2456,849,-,5UTR,0.05259071015106593
chr3,1271023197,1271023198,M6A_2457,184,+,CDS,0.6698668994108662
chr12,1838502150,1838502151,M6A_2458,849,-,5UTR,0.08678997277250962
chr21,792533204,792533205,M6A_2459,185,-,3UTR,0.9093930884291364
chr12,2594299080,2594299081,M6A_2460,587,-,CDS,0.720583326379037
chr17,431205404,431205405,M6A_2461,415,-,CDS,0.7423856889505744
chr16,2669640289,2669640290,M6A_2462,784,+,3UTR,0.8526157593345943
chr17,133376691,133376692,M6A_2463,213,+,3UTR,0.8561062851303015
chr1,1002496046,1002496047,M6A_2464,517,-,5UTR,0.019075684422401432
chr17,413114566,413114567,M6A_2465,225,-,CDS,0.6853469359234156
chr20,2224923971,2224923972,M6A_2466,900,-,CDS,0.6801004433146294
chr3,732999656,732999657,M6A_2467,419,-,3UTR,0.9168204798972795
chr2,1756412446,1756412447,M6A_2468,659,-,3UTR,0.8071234839568088
chr3,2173463076,2173463077,M6A_2469,941,-,3UTR,0.861372730070791
chr15,2436350355,2436350356,M6A_2470,931,+,3UTR,0.8566011528578373
chr6,2378154305,2378154306,M6A_2471,693,-,3UTR,0.9078026177833395
chr15,58434918,58434919,M6A_2472,231,+,CDS,0.6961540425966597
chr20,859336054,859336055,M6A_2473,639,-,CDS,0.6133749133749133
chr20,426703473,426703474,M6A_2474,620,+,CDS,0.5629000653167864
chr18,1932453362,1932453363,M6A_2475,998,+,5UTR,0.05399356835388167
chr9,1207250724,1207250725,M6A_2476,189,-,3UTR,0.8375678953752044
chr13,1580237425,1580237426,M6A_2477,583,+,3UTR,0.9648754315185293
chr1,1798604227,1798604228,M6A_2478,814,+,CDS,0.6758044939163386
chr14,2533604015,2533604016,M6A_2479,989,-,3UTR,0.8149341928552243
chr15,1781803724,1781803725,M6A_2480,573,-,CDS,0.5819983793554822
chr20,2242309610,2242309611,M6A_2481,318,-,CDS,0.6371875268447728
chr17,951297791,951297792,M6A_2482,557,+,5UTR,0.07034439443106877
chr3,1959737097,1959737098,M6A_2483,726,+,3UTR,0.9617184083952777
chr4,2668890707,2668890708,M6A_2484,345,-,3UTR,0.9664504489024442
chr3,2865184,2865185,M6A_2485,255,+,3UTR,0.9547478829613283
chr21,777904198,777904199,M6A_2486,953,-,3UTR,0.9560470377086878
chr20,1504750102,1504750103,M6A_2487,457,+,3UTR,0.8794198018162246
chr5,913965752,913965753,M6A_2488,631,+,CDS,0.6806974286720676
chr17,228360142,228360143,M6A_2489,220,-,3UTR,0.985887735351047
chr7,2020092943,2020092944,M6A_2490,677,+,CDS,0.6275115555136308
chr6,2582800220,2582800221,M6A_2491,629,-,3UTR,0.8444012441679627
chr7,2967256168,2967256169,M6A_2492,179,-,3UTR,0.9791090737306225
chr15,2130712668,2130712669,M6A_2493,618,-,3UTR,0.9595656954370533
chr22,465039586,465039587,M6A_2494,977,-,3UTR,0.8322304126877758
chr6,1409369439,1409369440,M6A_2495,364,+,3UTR,0.8256716881503339
chr7,1985472200,1985472201,M6A_2496,958,+,3UTR,0.859878756986037
chr6,1276721419,1276721420,M6A_2497,446,-,3UTR,0.9255187161460172
chr14,2557664280,2557664281,M6A_2498,103,-,3UTR,0.8759164445820571
chr18,755550964,755550965,M6A_2499,160,-,CDS,0.7693438878633334
chr17,1987380539,1987380540,M6A_2500,242,-,3UTR,0.9213146215665108
chr5,2376813765,2376813766,M6A_2501,275,+,3UTR,0.8001636278634876
chr6,1978239502,1978239503,M6A_2502,499,+,CDS,0.606831955922865
chr20,1281603609,1281603610,M6A_2503,835,-,3UTR,0.9203408889151921
chr4,2055303336,2055303337,M6A_2504,784,-,3UTR,0.8234541508761701
chr9,2287089700,2287089701,M6A_2505,305,+,3UTR,0.8502644323791878
chr2,511059541,511059542,M6A_2506,248,+,CDS,0.6664286178017269
chr9,1250632444,1250632445,M6A_2507,346,-,3UTR,0.9121507456473297
chr10,2430076244,2430076245,M6A_2508,824,+,5UTR,0.1807567591496143
chr4,131843170,131843171,M6A_2509,153,-,3UTR,0.9301691836039514
chr14,2562718515,2562718516,M6A_2510,834,-,3UTR,0.8772282535853103
chr10,1755660564,1755660565,M6A_2511,761,-,CDS,0.6231394144266943
chr4,747828167,747828168,M6A_2512,341,-,3UTR,0.9937722174763702
chr16,358368639,358368640,M6A_2513,305,+,3UTR,0.9202434336963485
chr5,1305080065,1305080066,M6A_2514,516,-,3UTR,0.8629207730705235
chr1,2932913273,2932913274,M6A_2515,343,-,3UTR,0.9344843227306231
chr5,1694957326,1694957327,M6A_2516,775,-,5UTR,0.03809318067257147
chr7,1019004354,1019004355,M6A_2517,338,-,3UTR,0.8911732533026674
chr4,2897684228,2897684229,M6A_2518,517,-,3UTR,0.9914121292607349
chr21,1346794189,1346794190,M6A_2519,440,-,3UTR,0.9524484661468107
chr21,2455302600,2455302601,M6A_2520,725,-,5UTR,0.08022720522720522
chr17,2505739031,2505739032,M6A_2521,451,-,CDS,0.7761183920891327
chr18,2412935707,2412935708,M6A_2522,119,+,3UTR,0.9507269236044439
chr6,1728169735,1728169736,M6A_2523,310,-,3UTR,0.9236553964625196
chr16,1355239069,1355239070,M6A_2524,737,-,3UTR,0.9960743529273902
chr19,412849324,412849325,M6A_2525,405,-,3UTR,0.8310873496344052
chr7,1016541305,1016541306,M6A_2526,669,-,CDS,0.5672678198993989
chr21,296506367,296506368,M6A_2527,781,-,3UTR,0.8649529326574946
chr20,1601602641,1601602642,M6A_2528,335,-,CDS,0.6889345027057286
chr4,1181470822,1181470823,M6A_2529,230,+,CDS,0.5897100409403622
chr20,2660825152,2660825153,M6A_2530,672,+,5UTR,0.10558124294608075
chr18,2895541169,2895541170,M6A_2531,832,-,3UTR,0.8354324097397146
chr7,447902792,447902793,M6A_2532,329,-,3UTR,0.8650721153846154
chr13,2313271014,2313271015,M6A_2533,599,+,CDS,0.7829156010230179
chr1,2607358046,2607358047,M6A_2534,363,+,5UTR,0.19028761984160067
chr12,2169093690,2169093691,M6A_2535,207,-,3UTR,0.844248866537128
chr18,2133330201,2133330202,M6A_2536,549,+,CDS,0.7289108308441199
chr4,1481370302,1481370303,M6A_2537,224,-,3UTR,0.9941409251575226
chr8,235032518,235032519,M6A_2538,416,+,3UTR,0.9525158980895174
chr9,2246180848,2246180849,M6A_2539,417,-,CDS,0.5942544338536903
chr6,14561531,14561532,M6A_2540,633,+,3UTR,0.9625624514266682
chr17,2073142903,2073142904,M6A_2541,777,+,3UTR,0.914706149514034
chr3,1399919776,1399919777,M6A_2542,665,-,3UTR,0.8328413567580024
chr8,2926080092,2926080093,M6A_2543,464,-,5UTR,0.1410315324186525
chr6,2808711926,2808711927,M6A_2544,780,-,CDS,0.6316995417413828
chr19,781732819,781732820,M6A_2545,572,+,3UTR,0.9617318576915302
chr8,2825905055,2825905056,M6A_2546,175,-,CDS,0.6084089035449299
chr6,1122761344,1122761345,M6A_2547,822,+,3UTR,0.8606048309832167
chr8,822499404,822499405,M6A_2548,335,+,CDS,0.5886151508573909
chr15,1392643279,1392643280,M6A_2549,134,+,5UTR,0.1971604794600256
chr3,942556624,942556625,M6A_2550,959,-,CDS,0.6707983577835308
chr17,783060517,783060518,M6A_2551,117,-,3UTR,0.9308176100628931
chr11,2203666880,2203666881,M6A_2552,431,-,3UTR,0.8525068013991449
chr11,62071741,62071742,M6A_2553,204,-,3UTR,0.8266981836277681
chr5,2541278898,2541278899,M6A_2554,695,+,5UTR,0.11877155799360013
chr7,2043868692,2043868693,M6A_2555,615,-,CDS,0.5652807929302897
chr11,1724444476,1724444477,M6A_2556,444,-,CDS,0.661448954148774
chr16,1190038773,1190038774,M6A_2557,403,+,CDS,0.719915987150976
chr16,1710784094,1710784095,M6A_2558,959,-,CDS,0.6506944569870139
chr13,2959309730,2959309731,M6A_2559,629,+,CDS,0.7181544633901705
chr20,36194389,36194390,M6A_2560,200,+,CDS,0.7479167636515991
chr13,49049648,49049649,M6A_2561,140,-,3UTR,0.9714834695620349
chr5,860088750,860088751,M6A_2562,885,-,3UTR,0.912673607900431
chr15,162172488,162172489,M6A_2563,222,+,5UTR,0.020929234145061655
chr17,951305328,951305329,M6A_2564,112,+,3UTR,0.8593112111378625
chr15,1537495436,1537495437,M6A_2565,899,+,3UTR,0.9475566726279665
chr7,1840280450,1840280451,M6A_2566,469,+,3UTR,0.8747793949712435
chr8,1932020863,1932020864,M6A_2567,906,-,3UTR,0.8573667203423717
chr8,2722674557,2722674558,M6A_2568,910,+,3UTR,0.9590847492963619
chr12,269909707,269909708,M6A_2569,765,+,3UTR,0.9026301063234471
chr9,2465499644,2465499645,M6A_2570,491,+,3UTR,0.8349706493454098
chr15,1123664827,1123664828,M6A_2571,986,+,3UTR,0.8353967722838537
chr5,1046215941,1046215942,M6A_2572,635,-,3UTR,0.8699063667829612
chr13,1742845563,1742845564,M6A_2573,800,+,3UTR,0.9324731138147241
chr20,2675941250,2675941251,M6A_2574,204,+,3UTR,0.949459445065772
chr4,507182469,507182470,M6A_2575,747,+,3UTR,0.8151750186834716
chr4,1946273743,1946273744,M6A_2576,679,-,3UTR,0.8529723579758488
chr11,8583851,8583852,M6A_2577,895,-,3UTR,0.8014925030950525
chr15,2698025557,2698025558,M6A_2578,652,+,3UTR,0.8740031557848948
chr7,147257608,147257609,M6A_2579,951,-,CDS,0.7201437027189568
chr1,2225952481,2225952482,M6A_2580,274,+,3UTR,0.9925531429614086
chr12,1633754035,1633754036,M6A_2581,854,-,3UTR,0.8931402196402992
chr1,2770831047,2770831048,M6A_2582,402,-,CDS,0.6335327949805379
chr3,640090320,640090321,M6A_2583,907,-,CDS,0.6790444444444445
chr18,2538044844,2538044845,M6A_2584,229,+,CDS,0.7175077072854129
chr13,707334317,707334318,M6A_2585,349,-,3UTR,0.8077810972297664
chr20,2131748339,2131748340,M6A_2586,190,-,5UTR,0.1802671262386902
chr1,1815541323,1815541324,M6A_2587,954,-,3UTR,0.8119774970142687
chr3,194651041,194651042,M6A_2588,143,+,CDS,0.7299047932388806
chr9,1752992629,1752992630,M6A_2589,416,-,CDS,0.6649115835485794
chr7,1973589944,1973589945,M6A_2590,881,-,3UTR,0.9484795726914691
chr6,1663276033,1663276034,M6A_2591,588,+,3UTR,0.9497420705858317
chr10,1170093809,1170093810,M6A_2592,738,-,CDS,0.7130689379824328
chr6,2716240435,2716240436,M6A_2593,195,-,CDS,0.6181349715054514
chr1,2790740950,2790740951,M6A_2594,656,-,CDS,0.5744091763077227
chr15,1547696463,1547696464,M6A_2595,808,+,5UTR,0.16516139822712828
chr20,2727281501,2727281502,M6A_2596,908,-,3UTR,0.8059367478782249
chr21,2986567042,2986567043,M6A_2597,734,+,3UTR,0.9471992943103774
chr6,1862634948,1862634949,M6A_2598,493,-,3UTR,0.9482173460129709
chr10,2163046864,2163046865,M6A_2599,465,+,CDS,0.7474447798051859
chr7,1772085522,1772085523,M6A_2600,383,-,CDS,0.7046366336936882
chr16,1189496303,1189496304,M6A_2601,579,+,3UTR,0.89910888671875
chr7,2939034991,2939034992,M6A_2602,911,+,3UTR,0.8903407817815168
chr2,2121162727,2121162728,M6A_2603,858,+,CDS,0.7996094081684639
chr20,775529667,775529668,M6A_2604,525,+,3UTR,0.9215182366314125
chr13,1413271187,1413271188,M6A_2605,167,+,CDS,0.7610066769388804
chr3,1985632911,1985632912,M6A_2606,134,+,3UTR,0.972553590200649
chr8,166498517,166498518,M6A_2607,736,-,CDS,0.6074661719074885
chr5,1348484384,1348484385,M6A_2608,532,-,3UTR,0.9910975588384767
chr15,2485516210,2485516211,M6A_2609,500,+,3UTR,0.8179008057793832
chr10,2784470836,2784470837,M6A_2610,365,-,3UTR,0.9681308747127313
chr2,188234247,188234248,M6A_2611,859,-,3UTR,0.910930843684202
chr9,740634886,740634887,M6A_2612,740,+,3UTR,0.9537120983177193
chr15,2947702522,2947702523,M6A_2613,436,-,3UTR,0.9366005445352004
chr11,1753618484,1753618485,M6A_2614,861,-,3UTR,0.9334841309111472
chr3,982049611,982049612,M6A_2615,950,-,3UTR,0.827287777213198
chr22,1034258793,1034258794,M6A_2616,933,-,CDS,0.7606567008290358
chr5,1796640937,1796640938,M6A_2617,197,-,3UTR,0.9338376989508244
chr20,2802796898,2802796899,M6A_2618,227,-,3UTR,0.8919996783790303
chr7,1577506321,1577506322,M6A_2619,980,-,CDS,0.7579297245963913
chr11,298882367,298882368,M6A_2620,255,+,CDS,0.5730038303664701
chr5,690452120,690452121,M6A_2621,322,+,5UTR,0.13972885829173254
chr1,2896880674,2896880675,M6A_2622,485,+,CDS,0.5923181239127159
chr6,46171285,46171286,M6A_2623,230,-,3UTR,0.9294295428787306
chr2,838802141,838802142,M6A_2624,246,-,3UTR,0.9567993989481592
chr21,2201144537,2201144538,M6A_2625,543,-,3UTR,0.8277860126667566
chr19,23367204,23367205,M6A_2626,621,-,3UTR,0.8151953000952683
chr12,978065491,978065492,M6A_2627,475,-,CDS,0.5933657420646268
chr14,858492975,858492976,M6A_2628,607,-,3UTR,0.9384534593672049
chr19,2687633149,2687633150,M6A_2629,346,+,5UTR,0.08636655948553054
chr13,1054238988,1054238989,M6A_2630,193,+,3UTR,0.9123822020756293
chr2,2709699947,2709699948,M6A_2631,385,+,3UTR,0.9766300631511202
chr5,909476712,909476713,M6A_2632,461,-,5UTR,0.19403807827672476
chr2,2244344362,2244344363,M6A_2633,255,+,3UTR,0.9543358819687248
chr7,2915398255,2915398256,M6A_2634,501,+,3UTR,0.9281255642394697
chr12,6784884,6784885,M6A_2635,462,+,CDS,0.6970578840898606
chr16,908966304,908966305,M6A_2636,406,+,5UTR,0.07008752589029198
chr21,2148882587,2148882588,M6A_2637,114,-,3UTR,0.8808082079687795
chr10,1806844395,1806844396,M6A_2638,248,+,3UTR,0.8698213156230234
chr18,2966656376,2966656377,M6A_2639,985,-,3UTR,0.9184179160654915
chr20,1424332762,1424332763,M6A_2640,943,-,3UTR,0.9210940490875835
chr8,992812612,992812613,M6A_2641,395,+,3UTR,0.8133524423742984
chr21,1776019488,1776019489,M6A_2642,210,-,CDS,0.6490648190818223
chr6,1843762914,1843762915,M6A_2643,882,-,3UTR,0.8221029893387221
chr18,2836394123,2836394124,M6A_2644,184,+,CDS,0.578585086042065
chr10,421708063,421708064,M6A_2645,794,-,3UTR,0.9394233771640703
chr6,726330413,726330414,M6A_2646,634,-,CDS,0.7400146305779078
chr20,1630697191,1630697192,M6A_2647,276,+,CDS,0.6415290231241152
chr3,865317356,865317357,M6A_2648,755,+,3UTR,0.8463818806116573
chr5,1086636435,1086636436,M6A_2649,939,-,3UTR,0.927291200330206
chr13,361469879,361469880,M6A_2650,239,-,3UTR,0.9880410625463012
chr5,549059636,549059637,M6A_2651,863,-,3UTR,0.9963443293585168
chr19,2526784884,2526784885,M6A_2652,951,-,CDS,0.5662943545323303
chr11,1312469501,1312469502,M6A_2653,348,-,CDS,0.743202270356805
chr5,2329351982,2329351983,M6A_2654,837,-,3UTR,0.8965298349555649
chr16,447285405,447285406,M6A_2655,623,-,3UTR,0.9906604252439231
chr15,350760035,350760036,M6A_2656,429,-,3UTR,0.9980442731215101
chr18,568275275,568275276,M6A_2657,114,+,3UTR,0.9441405715848489
chr12,49388437,49388438,M6A_2658,765,-,3UTR,0.8648742569730224
chr12,1981637948,1981637949,M6A_2659,391,-,3UTR,0.9173412867490414
chr5,2241582089,2241582090,M6A_2660,616,-,3UTR,0.9745133453742725
chr1,2815644154,2815644155,M6A_2661,353,-,3UTR,0.8189039057227404
chr7,2789341212,2789341213,M6A_2662,277,-,3UTR,0.9387440652154438
chr2,57333996,57333997,M6A_2663,642,+,CDS,0.6755483116607023
chr1,407631820,407631821,M6A_2664,571,+,3UTR,0.915944528064766
chr12,2272421629,2272421630,M6A_2665,699,-,3UTR,0.8811825434068512
chr18,2970119964,2970119965,M6A_2666,461,-,3UTR,0.9586006011589353
chr11,1355325956,1355325957,M6A_2667,229,+,CDS,0.6081987979408673
chr20,2739432306,2739432307,M6A_2668,531,+,3UTR,0.8272512076777241
chr19,1330014576,1330014577,M6A_2669,728,-,CDS,0.7246929267259635
chr11,317986904,317986905,M6A_2670,836,-,3UTR,0.8042197982280944
chr11,1270831582,1270831583,M6A_2671,821,-,3UTR,0.9271108117715291
chr14,1620263852,1620263853,M6A_2672,608,-,CDS,0.717369575956711
chr7,470006270,470006271,M6A_2673,147,-,3UTR,0.8128700197343859
chr16,730548371,730548372,M6A_2674,727,-,CDS,0.7713941192839254
chr15,1767977257,1767977258,M6A_2675,138,-,3UTR,0.8312372133089264
chr8,497268028,497268029,M6A_2676,232,+,5UTR,0.14783399444975776
chr13,2812774997,2812774998,M6A_2677,996,-,5UTR,0.03523797871038786
chr15,1807292130,1807292131,M6A_2678,500,+,3UTR,0.9262565215145411
chr14,2267134838,2267134839,M6A_2679,495,+,3UTR,0.813781125674011
chr11,2267070640,2267070641,M6A_2680,928,-,3UTR,0.9388762636157041
chr16,2232748106,2232748107,M6A_2681,590,-,3UTR,0.962681806583312
chr19,1275423401,1275423402,M6A_2682,298,+,3UTR,0.8957147834165602
chr13,2090018894,2090018895,M6A_2683,199,-,3UTR,0.9639999061275257
chr20,1649799398,1649799399,M6A_2684,872,+,3UTR,0.8250097415248734
chr22,91646848,91646849,M6A_2685,285,+,3UTR,0.8337312674625349
chr11,2004234044,2004234045,M6A_2686,660,+,5UTR,0.025
chr5,885784240,885784241,M6A_2687,801,+,3UTR,0.8810565414775072
chr17,2008831663,2008831664,M6A_2688,999,-,CDS,0.7052576572324394
chr4,1885942264,1885942265,M6A_2689,880,-,3UTR,0.9828817134512413
chr5,1670316281,1670316282,M6A_2690,515,+,3UTR,0.9662701743447085
chr17,2209669855,2209669856,M6A_2691,333,-,CDS,0.7781346206952982
chr16,2868489565,2868489566,M6A_2692,548,-,3UTR,0.9983298280341457
chr3,284260953,284260954,M6A_2693,237,+,CDS,0.5904758259005474
chr9,252864951,252864952,M6A_2694,266,-,3UTR,0.9270311898344243
chr15,1380125198,1380125199,M6A_2695,470,+,3UTR,0.996135455557739
chr5,1783303886,1783303887,M6A_2696,668,+,3UTR,0.9477363957785044
chr13,326903149,326903150,M6A_2697,330,-,5UTR,0.14617822396560512
chr8,716030736,716030737,M6A_2698,366,+,CDS,0.7860269655051655
chr21,1573882600,1573882601,M6A_2699,758,+,3UTR,0.8184522857417064
chr14,1646717121,1646717122,M6A_2700,479,+,CDS,0.6862436636951582
chr9,918487232,918487233,M6A_2701,389,+,3UTR,0.9967371297897262
chr16,645615112,645615113,M6A_2702,915,+,5UTR,0.15636574800678008
chr8,2453860934,2453860935,M6A_2703,580,-,5UTR,0.18911307571652644
chr4,2400361216,2400361217,M6A_2704,666,-,3UTR,0.8261604009084255
chr16,1088233211,1088233212,M6A_2705,590,+,CDS,0.6354019592936117
chr21,2731390115,2731390116,M6A_2706,342,+,CDS,0.6532861754000412
chr5,2326152938,2326152939,M6A_2707,958,+,3UTR,0.9748415888805614
chr8,1394433623,1394433624,M6A_2708,902,+,CDS,0.7427240977881258
chr2,59983335,59983336,M6A_2709,616,+,CDS,0.6427150942983894
chr15,724290044,724290045,M6A_2710,225,+,3UTR,0.9414493532256065
chr11,2100773239,2100773240,M6A_2711,371,+,CDS,0.634076766758807
chr15,2942689757,2942689758,M6A_2712,558,+,3UTR,0.9418691588785046
chr16,1248171381,1248171382,M6A_2713,475,+,3UTR,0.9419922904415944
chr8,2539455918,2539455919,M6A_2714,710,-,CDS,0.7808401867081574
chr12,1883529530,1883529531,M6A_2715,681,+,3UTR,0.943966715755435
chr5,2607284488,2607284489,M6A_2716,761,-,CDS,0.6483725916440845
chr5,1024056662,1024056663,M6A_2717,281,+,3UTR,0.8037776738000837
chr7,782698777,782698778,M6A_2718,740,-,3UTR,0.9837481933515336
chr16,2183246148,2183246149,M6A_2719,327,+,CDS,0.580515325215661
chr19,976621977,976621978,M6A_2720,225,+,CDS,0.6954094292803971
chr5,206895313,206895314,M6A_2721,949,-,3UTR,0.864848353718293
chr9,470847586,470847587,M6A_2722,207,+,3UTR,0.8270943324216017
chr5,292260380,292260381,M6A_2723,292,-,3UTR,0.8928914764687456
chr5,2256276987,2256276988,M6A_2724,968,-,3UTR,0.8245879975124378
chr19,2418191553,2418191554,M6A_2725,620,-,3UTR,0.9823817038780949
chr9,2998085920,2998085921,M6A_2726,523,+,3UTR,0.8456525786631912
chr15,467888683,467888684,M6A_2727,352,-,3UTR,0.9291995952197378
chr11,1637185129,1637185130,M6A_2728,902,+,3UTR,0.8746486790331647
chr6,660548850,660548851,M6A_2729,392,-,3UTR,0.8318768261931129
chr19,1636321430,1636321431,M6A_2730,426,-,CDS,0.7279236276849642
chr22,1825061766,1825061767,M6A_2731,197,-,3UTR,0.8798029556650246
chr10,1977352636,1977352637,M6A_2732,621,+,5UTR,0.06177260519247986
chr6,847486287,847486288,M6A_2733,361,+,5UTR,0.06767393867924529
chr13,1902660947,1902660948,M6A_2734,366,-,CDS,0.7614449521510475
chr4,1369743936,1369743937,M6A_2735,968,+,3UTR,0.8090574848838628
chr3,2053447929,2053447930,M6A_2736,323,-,3UTR,0.9193766742518075
chr18,1962088002,1962088003,M6A_2737,481,-,CDS,0.6148606133559489
chr2,2996566390,2996566391,M6A_2738,458,+,3UTR,0.8993937546569125
chr14,1015390164,1015390165,M6A_2739,199,-,3UTR,0.9488120950323974
chr10,926872110,926872111,M6A_2740,819,-,3UTR,0.8129143561306224
chr10,2762745556,2762745557,M6A_2741,710,+,CDS,0.6180097989525257
chr22,2386832926,2386832927,M6A_2742,969,-,CDS,0.6102018930386535
chr3,1240981442,1240981443,M6A_2743,535,+,CDS,0.7042276161388844
chr13,1884725057,1884725058,M6A_2744,960,-,3UTR,0.8203139040316301
chr17,1081002330,1081002331,M6A_2745,367,+,3UTR,0.8676811161786226
chr12,1621314873,1621314874,M6A_2746,931,+,3UTR,0.9805236512014508
chr16,429612203,429612204,M6A_2747,328,-,CDS,0.7996098767781531
chr14,2641853970,2641853971,M6A_2748,739,+,3UTR,0.9141127278000677
chr12,258547068,258547069,M6A_2749,709,+,3UTR,0.9581147793890774
chr1,1616235670,1616235671,M6A_2750,275,+,3UTR,0.8957173965642391
chr3,781903498,781903499,M6A_2751,884,+,3UTR,0.8216110847689795
chr9,1557233022,1557233023,M6A_2752,723,+,CDS,0.6835533094548845
chr16,2932600321,2932600322,M6A_2753,350,-,CDS,0.5976639731797473
chr1,585745028,585745029,M6A_2754,613,-,CDS,0.7869711201309051
chr9,711094173,711094174,M6A_2755,371,+,3UTR,0.8613057347021215
chr7,164508314,164508315,M6A_2756,981,+,3UTR,0.8080925795436067
chr5,364044177,364044178,M6A_2757,244,-,CDS,0.5778599301704662
chr16,2947973578,2947973579,M6A_2758,307,-,3UTR,0.9214236351071182
chr20,829647406,829647407,M6A_2759,415,+,CDS,0.706140670111847
chr5,1834475146,1834475147,M6A_2760,791,-,3UTR,0.8630448862632726
chr9,542220197,542220198,M6A_2761,315,+,3UTR,0.8013033039899394
chr21,2564886980,2564886981,M6A_2762,287,-,3UTR,0.8186429323380228
chr5,2628355361,2628355362,M6A_2763,799,+,3UTR,0.9727867552295033
chr10,2388841009,2388841010,M6A_2764,529,+,3UTR,0.8960362655477296
chr5,1095350055,1095350056,M6A_2765,784,+,CDS,0.584179282728582
chr22,867823663,867823664,M6A_2766,301,+,3UTR,0.8029473014020241
chr9,1254980003,1254980004,M6A_2767,200,+,3UTR,0.8218660320571148
